MSSubClass,MSZoning,LotFrontage,LotArea,LandContour,LotConfig,Neighborhood,Condition1,BldgType,HouseStyle,OverallQual,OverallCond,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MoSold,SaleType,SaleCondition,TotalSF,House_age,Remodel_age,Is_remodeled,Remodel_delay,Garage_age,Is_garage_remodel,Garage_area_per_car,House_stock_duration,Yr_sold_age,Total_sf_house,Proportional_sf_house,big_garage,lot_of_bedrooms,lot_of_half_baths,YrBltAndRemod,Total_sqr_footage,Total_Bathrooms,Total_porch_sf,haspool,has2ndfloor,hasgarage,hasbsmt,hasfireplace,SalePrice,Target_Normalized
2-STORY 1946 & NEWER,RL,17.975961581117758,14.469216634700215,Lvl,Corner,Gilbert,Norm,1Fam,2Story,5.386893493310362,3.9915166332550287,Gable,VinylSd,VinylSd,None,0.0,1.604478139397823,2.12798712166176,PConc,12.860756221243749,17.318546337734922,0.6607692844390141,0.9388009779032156,0.0,0.5957696887028963,0.0,89.45860576251962,454.3689238473528,2.967036933091472,412.5952362705829,SBrkr,6.02371355965375,1119.9310477493573,0.0,8.47647355062444,0.0,1.8100729622489096,1.0688365163293567,3.1452700398997324,0.750956851539637,2.1649887074124217,2.475141779355973,Typ,0.9033340706689311,Attchd,2.196686625346053,2.2434783059723897,415.41257008709584,18.299284618312996,17.1463923450287,97.39345922684728,25.504083600002748,0.0,0.0,0.0,0.0,0.0,5.1683849424346375,WD,Normal,1580.3236851563638,2.6338407621473347e+50,4.0071505967157706e+150,True,1.3863398922045637e+151,3.794881856312919e+57,False,185.16451395193846,-2.630786726939985e+51,4.6074255521943996e-14,1588.8001587069882,186.4364556461036,0,0,1,1.3863398922045637e+151,1125.954761309011,2.344491220413588,25.504083600002748,0,1,1,1,1,199900,12.20557752297723
1-1/2 STORY FINISHED ALL AGES,RM,15.369305736642675,13.872147333026147,Bnk,Inside,IDOTRR,Norm,1Fam,1.5Fin,4.710909118247938,4.679500293717144,Gable,MetalSd,MetalSd,None,0.0,1.3826135112547757,2.12798712166176,BrkTil,7.944894407140679,17.318546337734922,0.6607692844390141,0.9388009779032156,0.0,0.5957696887028963,0.0,80.61650830169752,389.3885596580813,2.3336412309505765,412.5952362705829,SBrkr,5.867498970137531,707.7433392674445,0.0,8.082179547163372,0.0,1.8100729622489096,0.0,2.4512601368694753,0.750956851539637,1.7868711440644676,2.1373693553807915,Typ,0.9033340706689311,Detchd,0.8659158917939181,1.0706114986593946,191.89709733475286,18.299284618312996,17.1463923450287,4.498549563872762,0.0,0.0,0.0,0.0,0.0,0.0,4.534020363257714,WD,Normal,1102.9993978956634,1.2890137922820187e+51,1.3473195249734945e+151,True,4.397354269026464e+150,4.1299562148580574e+57,False,179.2406466538458,-1.6051570108726997e+51,4.6074255521943996e-14,1111.0815774428268,136.47301343148044,0,0,0,4.397354269026464e+150,713.610838237582,1.8100729622489096,0.0,0,1,1,1,1,119500,11.691080018519527
1-1/2 STORY FINISHED ALL AGES,RM,15.369305736642675,13.08429989208006,Lvl,Inside,OldTown,Norm,1Fam,1.5Fin,2.550903624933938,5.3480401495633,Gable,MetalSd,MetalSd,None,0.0,1.3826135112547757,2.6600418683183356,CBlock,7.944894407140679,17.318546337734922,0.6607692844390141,4.149545311913138,83.93035297262269,0.5957696887028963,0.0,47.23647353208907,331.3631672951308,3.5627669979317553,412.5952362705829,SBrkr,5.760342506844263,595.3537697027243,0.0,7.894539671631225,0.0,0.9420433798293266,1.0688365163293567,1.713193597821045,0.750956851539637,1.7868711440644676,1.9965772716640957,Typ,0.0,Detchd,0.8659158917939181,1.0706114986593946,297.5732911273239,18.299284618312996,17.1463923450287,97.39345922684728,0.0,20.75303361144539,0.0,0.0,0.0,0.0,4.534020363257714,WD,Normal,932.4772795046994,1.1374416088870044e+51,3.0110940939601307e+150,True,1.4859455424801277e+151,3.906133884761392e+57,False,277.9470344751025,-1.756729194267714e+51,3.447242491461111e-14,940.3718191763306,118.11673869415421,0,0,1,1.4859455424801277e+151,685.0444651821913,1.476461637994005,20.75303361144539,0,1,1,1,0,120000,11.695255355062795
1-STORY 1945 & OLDER,RM,19.020549797831112,12.968046588018165,Lvl,Inside,OldTown,Norm,1Fam,1Story,4.710909118247938,6.000032503916834,Hip,Wd Sdng,Wd Sdng,None,0.0,1.3826135112547757,2.12798712166176,BrkTil,7.944894407140679,17.318546337734922,0.6607692844390141,0.9388009779032156,0.0,0.5957696887028963,0.0,82.61894244067445,403.80776021804036,3.5627669979317553,412.5952362705829,FuseA,5.89941060405723,0.0,0.0,7.43265367880407,0.0,0.9420433798293266,0.0,1.713193597821045,0.750956851539637,2.1649887074124217,1.8346585724231437,Typ,0.0,Detchd,0.8659158917939181,1.0706114986593946,261.10396647926444,7.815366127223403,7.442665683523333,4.498549563872762,0.0,16.61090220758822,0.0,0.0,0.0,0.0,4.534020363257714,WD,Normal,409.70717082209757,1.3789910098184701e+51,1.945126818754621e+150,True,1.5925422700006787e+151,4.150482855449733e+57,False,243.88302087752217,-1.5151797933362484e+51,4.6074255521943996e-14,417.1398245009016,55.12259665622149,0,0,0,1.5925422700006787e+151,5.89941060405723,0.9420433798293266,16.61090220758822,0,0,1,1,0,110000,11.608244735642321
1-STORY 1946 & NEWER ALL STYLES,RL,17.61896764556252,19.022333046703224,Low,Inside,ClearCr,Norm,1Fam,1Story,5.386893493310362,3.9915166332550287,Gable,Plywood,Plywood,None,0.0,1.3826135112547757,2.12798712166176,CBlock,12.860756221243749,17.318546337734922,1.4419529688071637,4.149545311913138,136.62460106652762,0.5957696887028963,0.0,86.46611766699984,704.3619618853954,2.3336412309505765,412.5952362705829,SBrkr,6.381665907329337,0.0,0.0,8.216870931047872,0.993439755709873,1.8100729622489096,0.0,1.713193597821045,0.750956851539637,2.1649887074124217,1.8346585724231437,Typ,1.6882544655059455,Attchd,0.8659158917939181,2.2434783059723897,554.0169394988546,18.299284618312996,17.1463923450287,97.39345922684728,43.383089715794384,11.326811899915315,0.0,0.0,0.0,0.0,8.115222062360894,WD,Normal,710.7436277927247,7.06601424163081e+50,9.942535324526025e+150,True,7.928014194235383e+150,3.941770688453818e+57,False,246.94553008335302,-2.1875693789916374e+51,4.6074255521943996e-14,718.9604987237726,86.49808835467321,0,0,0,7.928014194235383e+150,143.00626697385695,2.8035127179587827,54.7099016157097,0,0,1,1,1,280000,12.54254845357358
2-STORY 1946 & NEWER,RL,21.005655302183467,14.04746022074029,Lvl,Corner,Timber,Norm,1Fam,2Story,4.710909118247938,3.9915166332550287,Hip,VinylSd,VinylSd,BrkFace,9.148483841019262,1.604478139397823,2.12798712166176,PConc,18.939944185305347,17.318546337734922,0.6607692844390141,4.149545311913138,149.31162583010587,0.5957696887028963,0.0,27.479898507266164,429.40949075862113,3.5627669979317553,412.5952362705829,SBrkr,5.967200864925141,1042.9998767906984,0.0,8.386816879237834,0.993439755709873,1.8100729622489096,1.0688365163293567,2.4512601368694753,0.750956851539637,1.7868711440644676,2.1373693553807915,Typ,0.0,Attchd,2.196686625346053,2.2434783059723897,406.7994178390845,18.299284618312996,17.1463923450287,97.39345922684728,35.01182565772296,17.26875277989486,0.0,0.0,0.0,0.0,5.1683849424346375,WD,Normal,1478.3765684142447,3.050337128584963e+50,4.634578220153837e+150,True,1.323597129860757e+151,3.808803490916593e+57,False,181.32531825965916,-2.589137090296222e+51,3.447242491461111e-14,1486.7633852934825,176.27385809198623,0,0,1,1.323597129860757e+151,1198.2787034857295,3.337930976123461,52.28057843761782,0,1,1,1,0,204000,12.225880174775122
2-STORY 1946 & NEWER,FV,19.86336909369815,13.973432886404012,Lvl,Inside,Somerst,Norm,1Fam,2Story,6.04660082287256,3.9915166332550287,Gable,VinylSd,VinylSd,None,0.0,1.604478139397823,2.12798712166176,PConc,12.860756221243749,17.318546337734922,0.6607692844390141,0.9388009779032156,0.0,0.5957696887028963,0.0,79.8795848965179,384.1266310147524,3.5627669979317553,412.5952362705829,SBrkr,5.873404053981723,963.7697695678776,0.0,8.262483666321913,0.0,1.8100729622489096,1.0688365163293567,2.4512601368694753,0.750956851539637,2.1649887074124217,1.9965772716640957,Typ,0.0,Attchd,1.5743654059519891,2.2434783059723897,649.4539073393207,18.299284618312996,17.1463923450287,97.39345922684728,0.0,8.235430150725653,0.0,0.0,0.0,0.0,4.534020363257714,WD,Normal,1353.7698046366118,4.554805038305626e+49,8.044576257277358e+149,True,1.7066091893033672e+151,3.721698835702829e+57,False,289.4852629554749,-2.8486227527716622e+51,1.149080830487037e-14,1362.0322883029337,163.84538345952936,0,0,1,1.7066091893033672e+151,969.6431736218593,2.344491220413588,8.235430150725653,0,1,1,1,0,210000,12.25486757159303
DUPLEX - ALL STYLES AND AGES,RL,17.798042445299387,14.046015802857516,Lvl,Inside,Mitchel,Norm,Duplex,1Story,4.015812915213856,3.9915166332550287,Gable,Plywood,Plywood,None,0.0,1.3826135112547757,2.12798712166176,CBlock,7.944894407140679,17.318546337734922,0.6607692844390141,4.149545311913138,258.4409600273962,0.5957696887028963,0.0,26.430824920824858,782.3400955979052,2.3336412309505765,412.5952362705829,SBrkr,6.4714090732338,0.0,0.0,8.366665880518958,1.9780507882482363,1.8100729622489096,0.0,3.1452700398997324,1.2485432885551504,1.7868711440644676,2.261967958636929,Typ,0.0,Detchd,0.8659158917939181,2.2434783059723897,538.736386361725,18.299284618312996,17.1463923450287,97.39345922684728,0.0,0.0,0.0,0.0,0.0,0.0,5.1683849424346375,WD,Family,788.811504671139,6.888852714108839e+50,9.754665050496411e+150,True,8.115884468264996e+150,3.935955232553769e+57,False,240.1344309537331,-2.2052855317438346e+51,4.6074255521943996e-14,797.178170551658,94.28026838119791,0,0,0,8.115884468264996e+150,264.91236910063003,3.788123750497146,0.0,0,0,1,1,0,188000,12.144202560946876
1-STORY 1946 & NEWER ALL STYLES,RL,20.683504395539178,14.117918353669493,Lvl,Inside,NWAmes,Norm,1Fam,1Story,5.386893493310362,4.679500293717144,Hip,HdBoard,HdBoard,BrkFace,24.383534380723088,1.3826135112547757,2.12798712166176,CBlock,7.944894407140679,17.318546337734922,0.6607692844390141,4.149545311913138,173.4522284355223,0.5957696887028963,0.0,47.945638346621024,585.625081772925,1.6495616649506328,412.5952362705829,SBrkr,6.222895550022305,0.0,0.0,7.954871375083431,0.0,0.9420433798293266,1.0688365163293567,2.4512601368694753,0.750956851539637,1.7868711440644676,1.9965772716640957,Typ,0.9033340706689311,Attchd,0.8659158917939181,2.2434783059723897,508.1657023893264,18.299284618312996,17.1463923450287,97.39345922684728,0.0,0.0,0.0,0.0,0.0,0.0,6.386349166739799,WD,Normal,591.8479773229473,7.4163428047627875e+50,1.0305598972445869e+151,True,7.564950546315539e+150,3.9532558940301406e+57,False,226.50796356556359,-2.1525365226784397e+51,3.447242491461111e-14,599.8028486980307,74.40069731067649,0,0,1,7.564950546315539e+150,179.67512398554462,1.476461637994005,0.0,0,0,1,1,1,175500,12.075400019877522
2-STORY 1945 & OLDER,RM,11.990295851488034,12.505385532231484,Lvl,Inside,OldTown,Norm,1Fam,2Story,4.015812915213856,3.9915166332550287,Gable,AsbShng,AsbShng,None,0.0,1.3826135112547757,2.12798712166176,BrkTil,7.944894407140679,17.318546337734922,0.6607692844390141,0.9388009779032156,0.0,0.5957696887028963,0.0,70.6244293516887,320.13218058638137,1.6495616649506328,0.0,SBrkr,5.694796582406553,860.0859883932376,0.0,8.052905995820298,0.0,0.9420433798293266,0.0,3.1452700398997324,0.750956851539637,1.7868711440644676,2.1373693553807915,Typ,0.0,Detchd,0.8659158917939181,3.488110572653354,493.831124280163,7.815366127223403,7.442665683523333,97.39345922684728,0.0,0.0,10.557010604370285,0.0,0.0,0.0,3.8787613105291934,COD,Abnorml,1185.9129655620254,1.544947445644567e+51,1.3473195249734945e+151,True,4.397354269026464e+150,4.2105319588024224e+57,False,141.57553609446302,-1.3492233575101515e+51,2.298161660974074e-14,1193.9658715578457,147.26521906223047,1,0,0,4.397354269026464e+150,865.7807849756441,0.9420433798293266,10.557010604370285,0,1,1,1,0,98000,11.49273296168228
1-STORY 1946 & NEWER ALL STYLES,RL,20.764348227613173,18.269303960565175,Low,CulDSac,ClearCr,Norm,1Fam,1Story,3.2977035577207117,4.679500293717144,Flat,Plywood,Plywood,None,0.0,1.3826135112547757,2.12798712166176,CBlock,12.860756221243749,17.318546337734922,1.4419529688071637,3.3943500927596366,199.58900561139473,0.5957696887028963,0.0,40.677372824225266,635.7833459182303,3.5627669979317553,412.5952362705829,SBrkr,6.442717057983748,0.0,0.0,8.318639413989194,0.993439755709873,0.9420433798293266,0.0,1.713193597821045,0.750956851539637,2.1649887074124217,1.9965772716640957,Min1,1.6882544655059455,Attchd,2.196686625346053,2.2434783059723897,509.1212351852295,18.299284618312996,17.1463923450287,97.39345922684728,46.69904423514471,18.30900214659927,0.0,0.0,0.0,0.0,2.485967830051304,WD,Normal,642.226062976214,1.049212345622671e+51,5.523955197500852e+150,True,1.2346594321260556e+151,4.053216649665549e+57,False,226.93387933812062,-1.8449584575320475e+51,2.298161660974074e-14,650.5447023902033,77.20325777027944,0,0,0,1.2346594321260556e+151,206.03172266937847,1.9354831355391995,65.00804638174398,0,0,1,1,1,256000,12.45293662970407
2-STORY 1945 & OLDER,RM,17.25724590820137,12.736763251366298,Lvl,Inside,OldTown,Norm,1Fam,2Story,6.04660082287256,5.3480401495633,Hip,Stucco,Wd Shng,None,0.0,1.3826135112547757,2.6600418683183356,PConc,7.944894407140679,17.318546337734922,0.6607692844390141,0.9388009779032156,0.0,0.5957696887028963,0.0,68.17490199729987,303.8608226311115,1.6495616649506328,412.5952362705829,SBrkr,5.918103352484108,999.6470676826616,0.0,8.320895750752175,0.0,0.9420433798293266,0.0,2.4512601368694753,0.750956851539637,2.1649887074124217,2.1373693553807915,Typ,0.9033340706689311,Detchd,0.8659158917939181,1.0706114986593946,220.75221852249206,18.299284618312996,17.1463923450287,97.39345922684728,42.245703082225205,12.286930711348775,0.0,0.0,0.0,0.0,4.534020363257714,WD,Normal,1309.4259936662572,1.4403420524176806e+51,4.937786683372949e+150,True,1.2932762835388459e+151,4.1777771263558054e+57,False,206.19264672471294,-1.4538287507370378e+51,2.298161660974074e-14,1317.7468894170095,157.3659895387934,0,0,0,1.2932762835388459e+151,1005.5651710351457,0.9420433798293266,54.53263379357398,0,1,1,1,1,161000,11.989165855127435
1-1/2 STORY FINISHED ALL AGES,RL,15.564616981614925,13.423259828320079,Bnk,Corner,BrkSide,Norm,1Fam,1.5Fin,4.015812915213856,3.2800999462742375,Gable,MetalSd,MetalSd,BrkCmn,17.716961459747875,1.3826135112547757,2.12798712166176,CBlock,7.944894407140679,17.318546337734922,0.6607692844390141,1.7997137649787853,55.27677527378874,0.5957696887028963,0.0,63.65923643544441,358.1037979124724,2.3336412309505765,412.5952362705829,SBrkr,6.041888264731836,257.99211591881465,0.0,7.915311434935887,0.993439755709873,0.9420433798293266,0.0,2.4512601368694753,0.750956851539637,2.1649887074124217,1.8346585724231437,Typ,0.9033340706689311,Detchd,0.8659158917939181,1.0706114986593946,339.7604584348081,18.299284618312996,17.1463923450287,97.39345922684728,0.0,0.0,15.456827736741324,0.0,0.0,0.0,5.1683849424346375,WD,Normal,622.1378020960188,1.1084810196998921e+51,1.3473195249734945e+151,True,4.397354269026464e+150,4.072286586252589e+57,False,317.351774065804,-1.7856897834548264e+51,1.149080830487037e-14,630.0531135309548,78.59928282165666,0,0,0,4.397354269026464e+150,319.31077945733523,1.9354831355391995,15.456827736741324,0,1,1,1,1,110000,11.608244735642321
2-STORY 1946 & NEWER,FV,19.86336909369815,13.712964324159401,Lvl,Inside,Somerst,RRAn,1Fam,2Story,6.04660082287256,3.9915166332550287,Gable,VinylSd,VinylSd,Stone,14.773089432670135,1.604478139397823,2.12798712166176,PConc,12.860756221243749,17.318546337734922,0.6607692844390141,4.884170427673171,119.68999192625887,0.5957696887028963,0.0,44.50800412985445,412.0767285539677,3.5627669979317553,412.5952362705829,SBrkr,5.917179827716496,1335.4243605193055,0.0,8.508720489839915,0.993439755709873,1.8100729622489096,1.0688365163293567,2.4512601368694753,0.750956851539637,1.7868711440644676,2.261967958636929,Typ,0.0,BuiltIn,2.196686625346053,2.2434783059723897,531.0949299887695,18.299284618312996,17.1463923450287,97.39345922684728,0.0,19.161438502881744,0.0,0.0,0.0,0.0,8.115222062360894,New,Partial,1753.4182689009897,2.2858675757800992e+49,4.067602763518798e+149,True,1.7463789242409528e+151,3.7140415917014466e+57,False,236.72835550713174,-2.8713121273969175e+51,1.149080830487037e-14,1761.9269893908297,206.07308360813002,0,0,1,1.7463789242409528e+151,1461.0315322732808,3.337930976123461,19.161438502881744,0,1,1,1,0,263435,12.481565733211923
2-STORY 1945 & OLDER,RL,17.25724590820137,13.480169684217827,Lvl,Inside,SWISU,Feedr,1Fam,2Story,5.386893493310362,6.637668749046017,Gable,Wd Sdng,Wd Sdng,None,0.0,1.604478139397823,2.6600418683183356,PConc,12.860756221243749,32.800334713518964,0.6607692844390141,4.149545311913138,87.35052884818988,1.146417909987475,8.649714018592864,0.0,291.120186886464,3.5627669979317553,412.5952362705829,SBrkr,5.631141549494418,663.6942504676518,0.0,7.8432654066165854,0.993439755709873,0.9420433798293266,0.0,2.4512601368694753,0.750956851539637,2.1649887074124217,1.9965772716640957,Typ,0.0,Detchd,1.5743654059519891,2.2434783059723897,554.0169394988546,18.299284618312996,17.1463923450287,97.39345922684728,50.92366526192664,0.0,0.0,0.0,0.0,0.0,3.1982181741744875,WD,Normal,960.4455789036103,1.3021673128376079e+51,1.1932896158905454e+150,True,1.6677259902870862e+151,3.964549366660299e+57,False,246.94553008335302,-1.5920034903171105e+51,1.149080830487037e-14,968.288844310227,122.45481047898464,0,0,0,1.6677259902870862e+151,765.325634883929,1.9354831355391995,50.92366526192664,0,1,1,1,0,155000,11.951186847493476
1-STORY 1946 & NEWER ALL STYLES,RL,17.25724590820137,13.788245249412354,Lvl,Inside,Sawyer,Norm,1Fam,1Story,4.015812915213856,3.9915166332550287,Gable,MetalSd,MetalSd,None,0.0,1.3826135112547757,2.12798712166176,CBlock,7.944894407140679,17.318546337734922,0.6607692844390141,2.613650600782693,121.09860468620899,1.146417909987475,9.637954099211107,0.0,425.9509544980166,2.967036933091472,412.5952362705829,SBrkr,5.946175922027546,0.0,0.0,7.507207427690792,0.0,0.9420433798293266,0.0,2.4512601368694753,0.750956851539637,1.7868711440644676,1.8346585724231437,Typ,0.9033340706689311,Detchd,0.8659158917939181,1.0706114986593946,347.42660706048287,18.299284618312996,17.1463923450287,97.39345922684728,0.0,0.0,15.161054713799627,0.0,0.0,0.0,8.115222062360894,WD,Normal,431.8971304200441,8.765753734186955e+50,1.1602015290418032e+151,True,6.268534228343376e+150,3.997309277645906e+57,False,324.5123067476165,-2.017595429736023e+51,1.149080830487037e-14,439.4043378477349,57.530997322248645,0,0,0,6.268534228343376e+150,136.68273470744765,0.9420433798293266,15.161054713799627,0,0,1,1,1,62383,11.04106411122238
2-STORY 1945 & OLDER,RL,19.696688076312796,14.621582754536758,HLS,Inside,Crawfor,Norm,1Fam,2Story,4.710909118247938,5.3480401495633,Hip,Stucco,Stucco,None,0.0,1.3826135112547757,2.12798712166176,CBlock,7.944894407140679,17.318546337734922,0.6607692844390141,1.7997137649787853,83.02083363748878,0.5957696887028963,0.0,53.295366352297876,360.76208497743966,1.6495616649506328,412.5952362705829,FuseA,5.932725271764909,972.4261085266379,0.0,8.316379129387055,0.0,0.9420433798293266,1.0688365163293567,2.4512601368694753,0.750956851539637,1.7868711440644676,1.9965772716640957,Typ,0.9033340706689311,Detchd,0.8659158917939181,1.0706114986593946,232.28637395952967,18.299284618312996,17.1463923450287,97.39345922684728,0.0,0.0,0.0,0.0,0.0,0.0,5.785029840533622,WD,Normal,1339.1209187758425,1.3281718451893183e+51,5.234195951198989e+150,True,1.2636353567562418e+151,4.121495851985123e+57,False,216.96607429529342,-1.5659989579654002e+51,2.298161660974074e-14,1347.4372979052296,161.0221104571672,0,0,1,1.2636353567562418e+151,1061.3796674358916,1.476461637994005,0.0,0,1,1,1,1,188700,12.147919030759663
1-STORY 1946 & NEWER ALL STYLES,RL,17.25724590820137,13.82779473200675,HLS,Inside,CollgCr,Norm,1Fam,1Story,4.015812915213856,3.9915166332550287,Gable,HdBoard,HdBoard,BrkFace,16.35414300749867,1.3826135112547757,2.12798712166176,CBlock,12.860756221243749,17.318546337734922,0.6607692844390141,2.613650600782693,130.77839973049123,0.5957696887028963,0.0,56.11031562023701,501.1886017549119,2.3336412309505765,412.5952362705829,SBrkr,6.0880235770571325,0.0,0.0,7.735277125897173,0.0,1.8100729622489096,0.0,2.4512601368694753,0.750956851539637,1.7868711440644676,1.8346585724231437,Typ,0.0,None,0.0,0.0,0.0,0.0,0.0,97.39345922684728,0.0,0.0,0.0,0.0,0.0,0.0,5.785029840533622,WD,Normal,507.276625331969,6.530487927803872e+50,9.365765193663905e+150,True,8.504784325097503e+150,4.591356837978349e+57,False,0.0,-2.2411220103743313e+51,1.149080830487037e-14,515.0119024578662,65.57963174113594,0,0,0,8.504784325097503e+150,136.86642330754836,1.8100729622489096,0.0,0,0,0,1,0,124000,11.728044909070785
1-STORY PUD (Planned Unit Development) - 1946 & NEWER,RM,13.954811576037484,11.684294378182258,Lvl,Inside,Blmngtn,Norm,TwnhsE,1Story,5.386893493310362,3.9915166332550287,Hip,VinylSd,VinylSd,BrkFace,5.806652784066987,1.604478139397823,2.12798712166176,PConc,12.860756221243749,17.318546337734922,0.6607692844390141,0.9388009779032156,0.0,0.5957696887028963,0.0,112.67461352285649,640.2777966925806,3.5627669979317553,412.5952362705829,SBrkr,6.320871008071031,0.0,0.0,8.116096989977246,0.0,1.8100729622489096,0.0,1.713193597821045,0.750956851539637,2.1649887074124217,1.9965772716640957,Typ,0.9033340706689311,Attchd,2.196686625346053,2.2434783059723897,383.82443359779376,18.299284618312996,17.1463923450287,97.39345922684728,35.01182565772296,6.548761283593607,0.0,0.0,0.0,0.0,3.8787613105291934,WD,Normal,646.5986677006516,1.346358366761952e+50,2.3085064575884483e+150,True,1.556204306117296e+151,3.751701977188463e+57,False,171.0845309161271,-2.7595349664785233e+51,4.6074255521943996e-14,654.7147646906288,79.66867183809548,0,0,0,1.556204306117296e+151,6.320871008071031,1.8100729622489096,41.560586941316565,0,0,1,1,1,178740,12.093693109638318
1-STORY 1946 & NEWER ALL STYLES,RL,21.48291355743144,14.347342295651156,Lvl,Inside,NAmes,Norm,1Fam,1Story,5.386893493310362,3.9915166332550287,Flat,Plywood,Plywood,None,0.0,1.3826135112547757,2.6600418683183356,CBlock,7.944894407140679,32.800334713518964,1.4419529688071637,4.884170427673171,154.4319048696472,0.5957696887028963,0.0,61.83310947266315,600.074703611468,2.3336412309505765,412.5952362705829,SBrkr,6.2439294382710875,0.0,0.0,7.989362282849497,0.993439755709873,0.9420433798293266,0.0,1.713193597821045,0.750956851539637,1.7868711440644676,1.8346585724231437,Typ,0.9033340706689311,Attchd,0.8659158917939181,2.2434783059723897,506.2545974725257,18.299284618312996,17.1463923450287,97.39345922684728,0.0,0.0,0.0,0.0,23.365183600142444,0.0,3.1982181741744875,WD,Normal,606.318633049739,7.931989294046346e+50,1.0819887490789203e+151,True,7.050662027972205e+150,3.970125145849025e+57,False,225.65611449186713,-2.100971873750084e+51,3.447242491461111e-14,614.3079953325885,75.89074216240054,0,0,0,7.050662027972205e+150,160.6758343079183,1.9354831355391995,23.365183600142444,0,0,1,1,1,167000,12.025755079404917
2-STORY 1945 & OLDER,RL,20.52119379406094,14.089692988111885,Lvl,Inside,NAmes,Artery,1Fam,2Story,4.015812915213856,5.3480401495633,Gable,MetalSd,MetalSd,Stone,20.682014610190063,1.3826135112547757,2.12798712166176,CBlock,7.944894407140679,17.318546337734922,0.6607692844390141,1.7997137649787853,93.68563523790391,0.5957696887028963,0.0,49.34249214924419,366.51227631555395,3.5627669979317553,412.5952362705829,SBrkr,5.967200864925141,904.4774215179197,0.0,8.30425701985349,0.0,0.9420433798293266,1.0688365163293567,2.4512601368694753,0.750956851539637,2.1649887074124217,2.1373693553807915,Typ,1.6882544655059455,Attchd,0.8659158917939181,1.0706114986593946,301.4102016062599,18.299284618312996,17.1463923450287,97.39345922684728,38.723951876982845,0.0,0.0,0.0,0.0,0.0,4.534020363257714,WD,Normal,1276.9568986983986,1.221704298823957e+51,5.234195951198989e+150,True,1.2636353567562418e+151,4.108530493293797e+57,False,281.5308839702186,-1.6724665043307615e+51,3.447242491461111e-14,1285.2611557182522,153.77136035716387,0,0,1,1.2636353567562418e+151,1004.1302576207487,1.476461637994005,38.723951876982845,0,1,1,1,1,146500,11.89478753335453
1-STORY 1946 & NEWER ALL STYLES,RL,23.475854844379,14.512279789866826,Lvl,Inside,NridgHt,Norm,1Fam,1Story,6.04660082287256,3.9915166332550287,Gable,VinylSd,VinylSd,Stone,21.6822568676819,1.604478139397823,2.12798712166176,PConc,12.860756221243749,17.318546337734922,0.6607692844390141,0.9388009779032156,0.0,0.5957696887028963,0.0,124.36297406854845,741.6958317198684,3.5627669979317553,412.5952362705829,SBrkr,6.429538207111295,0.0,0.0,8.296622510232325,0.0,1.8100729622489096,0.0,2.4512601368694753,0.750956851539637,2.1649887074124217,2.1373693553807915,Typ,0.9033340706689311,Attchd,1.5743654059519891,3.488110572653354,830.5127171720175,18.299284618312996,17.1463923450287,97.39345922684728,0.0,10.152618935687716,0.0,0.0,0.0,0.0,3.8787613105291934,WD,Normal,748.1253699269796,9.042357103973304e+49,1.573449602877462e+150,True,1.6297099915883946e+151,3.736824601725009e+57,False,238.09816227822697,-2.8037472321149854e+51,3.447242491461111e-14,756.4219924372119,90.17228022659914,1,0,0,1.6297099915883946e+151,6.429538207111295,1.8100729622489096,10.152618935687716,0,0,1,1,1,250000,12.429220196836383
2-STORY 1946 & NEWER,RL,20.029143825273316,14.04457053486236,Lvl,Corner,SawyerW,RRNe,1Fam,2Story,4.710909118247938,3.9915166332550287,Gable,HdBoard,HdBoard,BrkFace,15.404333371845745,1.604478139397823,2.12798712166176,PConc,12.860756221243749,17.318546337734922,0.6607692844390141,4.884170427673171,100.52473420647519,0.5957696887028963,0.0,54.67530373182504,412.0767285539677,3.5627669979317553,412.5952362705829,SBrkr,5.917179827716496,1055.3966703508995,0.0,8.353543891413189,0.0,1.8100729622489096,1.0688365163293567,2.4512601368694753,0.750956851539637,2.1649887074124217,2.1373693553807915,Typ,0.0,Attchd,1.5743654059519891,2.2434783059723897,487.140621458918,18.299284618312996,17.1463923450287,97.39345922684728,35.01182565772296,12.98351836715003,0.0,0.0,0.0,0.0,4.534020363257714,WD,Normal,1473.3905787325837,3.663509110619246e+50,5.807210395593918e+150,True,1.206333912316749e+151,3.829256274562485e+57,False,217.13631915320747,-2.527819892092794e+51,2.298161660974074e-14,1481.7441226239969,176.37910303519416,0,0,1,1.206333912316749e+151,1161.8385843850913,2.344491220413588,47.99534402487299,0,1,1,1,0,187000,12.138869243416009
